full_addr,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
"Gunners Way, Gosport, Hampshire PO12 4DS",Gosport,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.814568,-1.153898,{'opening_hours': {}},,3588,PO12 4DS,Fort Brockhurst,Hampshire,https://www.english-heritage.org.uk/visit/places/fort-brockhurst/
"Fiddleford, Newton, Dorset DT10 2BX",Newton,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.921495,-2.284392,{'opening_hours': {}},,2549,DT10 2BX,Fiddleford Manor,Dorset,https://www.english-heritage.org.uk/visit/places/fiddleford-manor/
"Castle Street, Farnham, Surrey GU9 0AG",Farnham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.220107,-0.795802,{'opening_hours': {}},01252 721194,3083,GU9 0AG,Farnham Castle Keep,Surrey,https://www.english-heritage.org.uk/visit/places/farnham-castle-keep/
"Edvin Loach, Bromyard, Herefordshire HR7 4PW",Bromyard,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.222045,-2.492925,{'opening_hours': {}},,2461,HR7 4PW,Edvin Loach Old Church,Herefordshire,https://www.english-heritage.org.uk/visit/places/edvin-loach-old-church/
", Cornhill on Tweed, Northumberland TD12 4TN",Cornhill on Tweed,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.647488,-2.120818,{'opening_hours': {}},,3283,TD12 4TN,Etal Castle,Northumberland,https://www.english-heritage.org.uk/visit/places/etal-castle/
"Abbey Lane, Barnard Castle, County Durham DL12 9TN",Barnard Castle,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.531922,-1.905079,{'opening_hours': {}},,3556,DL12 9TN,Egglestone Abbey,County Durham,https://www.english-heritage.org.uk/visit/places/egglestone-abbey/
"Bridge Street, Geddington, Northamptonshire NN14 1AH",Geddington,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.43671,-0.682151,{'opening_hours': {}},,3604,NN14 1AH,"Eleanor Cross, Geddington",Northamptonshire,https://www.english-heritage.org.uk/visit/places/eleanor-cross-geddington/
"Dupath, Callington, Cornwall PL17 8AD",Callington,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.50032,-4.292761,{'opening_hours': {}},,2401,PL17 8AD,Dupath Well,Cornwall,https://www.english-heritage.org.uk/visit/places/dupath-well/
"High Street, Minehead, Somerset TA24 6SG",Minehead,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.184574,-3.444334,{'opening_hours': {}},,2848,TA24 6SG,"Dunster, Yarn Market",Somerset,https://www.english-heritage.org.uk/visit/places/dunster-yarn-market/
"Easby, Richmond, North Yorkshire DL10 7EU",Richmond,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.397557,-1.714849,{'opening_hours': {}},,3510,DL10 7EU,Easby Abbey,North Yorkshire,https://www.english-heritage.org.uk/visit/places/easby-abbey/
"Dunster, Minehead, Somerset TA24 6RT",Minehead,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.184638,-3.44793,{'opening_hours': {}},,2840,TA24 6RT,Dunster Butter Cross,Somerset,https://www.english-heritage.org.uk/visit/places/butter-cross/
"Kennel Lane, Winchester, Hampshire SO22 6PS",Winchester,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.084939,-1.34458,{'opening_hours': {}},,2777,SO22 6PS,Flowerdown Barrows,Hampshire,https://www.english-heritage.org.uk/visit/places/flowerdown-barrows/
"Castle Hill, Dover, Kent CT16 1HU",Dover,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.129671,1.32117,{'opening_hours': {}},0370 333 1181,3756,CT16 1HU,Dover Castle,Kent,https://www.english-heritage.org.uk/visit/places/dover-castle/
"Edlingham, Alnwick, Northumberland NE66 2BW",Alnwick,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.37607,-1.821641,{'opening_hours': {}},,2709,NE66 2BW,Edlingham Castle,Northumberland,https://www.english-heritage.org.uk/visit/places/edlingham-castle/
"High Street, Romney Marsh, Kent TN29 0NU",Romney Marsh,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.023793,0.997553,{'opening_hours': {}},,3711,TN29 0NU,Dymchurch Martello Tower,Kent,https://www.english-heritage.org.uk/visit/places/dymchurch-martello-tower/
"Station Road, Whittlesford, Cambridgeshire CB22 4NL",Whittlesford,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.104868,0.168884,{'opening_hours': {}},,2433,CB22 4NL,Duxford Chapel,Cambridgeshire,https://www.english-heritage.org.uk/visit/places/duxford-chapel/
"Dunstanburgh Road, Alnwick, Northumberland NE66 3TW",Alnwick,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.48953,-1.59425,{'opening_hours': {}},01665 576231,3279,NE66 3TW,Dunstanburgh Castle,Northumberland,https://www.english-heritage.org.uk/visit/places/dunstanburgh-castle/
"Castle Street, Deddington, Oxford",Deddington,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.979958,-1.313809,{'opening_hours': {}},,2721,,Deddington Castle,Oxford,https://www.english-heritage.org.uk/visit/places/deddington-castle/
"Park Street, Minehead, Somerset TA24 6SR",Minehead,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.178456,-3.445322,{'opening_hours': {}},,2844,TA24 6SR,Dunster Gallox Bridge,Somerset,https://www.english-heritage.org.uk/visit/places/gallox-bridge/
", Donnington, West Berkshire RG14 2LE",Donnington,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.419154,-1.337327,{'opening_hours': {}},,2713,RG14 2LE,Donnington Castle,West Berkshire,https://www.english-heritage.org.uk/visit/places/donnington-castle/
"Ely Road, Waterbeach, Cambridgeshire CB25 9PQ",Waterbeach,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.293614,0.195095,{'opening_hours': {}},01223 860489 / 860988,3370,CB25 9PQ,Denny Abbey and the Farmland Museum,Cambridgeshire,https://www.english-heritage.org.uk/visit/places/denny-abbey-and-the-farmland-museum/
"Croxden, Uttoxeter, Staffordshire ST14 5JG",Uttoxeter,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.955799,-1.90486,{'opening_hours': {}},,2445,ST14 5JG,Croxden Abbey,Staffordshire,https://www.english-heritage.org.uk/visit/places/croxden-abbey/
"Castle Road, Dartmouth, Devon TQ6 0JN",Dartmouth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.342381,-3.567246,{'opening_hours': {}},01803 834445,3386,TQ6 0JN,Dartmouth Castle,Devon,https://www.english-heritage.org.uk/visit/places/dartmouth-castle/
"Turret Road, Newcastle-upon-Tyne, Tyne and Wear NE15 7TH",Newcastle-upon-Tyne,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.984515,-1.695694,{'opening_hours': {}},,2717,NE15 7TH,Denton Hall Turret - Hadrian&#39;s Wall,Tyne and Wear,https://www.english-heritage.org.uk/visit/places/denton-hall-turret/
"High Street, Nr Ampthill, Bedfordshire MK45 5EJ",Nr Ampthill,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.012627,-0.456949,{'opening_hours': {}},,3095,MK45 5EJ,"De Grey Mausoleum, Flitton",Bedfordshire,https://www.english-heritage.org.uk/visit/places/de-grey-mausoleum-flitton/
"Forge Lane, Rowlands Gill, Tyne and Wear NE17 7RS",Rowlands Gill,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.904684,-1.797403,{'opening_hours': {}},0191 403 1635 (Mon-Fri),2525,NE17 7RS,Derwentcote Steel Furnace,Tyne and Wear,https://www.english-heritage.org.uk/visit/places/derwentcote-steel-furnace/
"Marine Road, Deal, Kent CT14 7BA",Deal,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.218563,1.405085,{'opening_hours': {}},01304 372762,3482,CT14 7BA,Deal Castle,Kent,https://www.english-heritage.org.uk/visit/places/deal-castle/
"Burnham Road, Fakenham, Norfolk NR21 9LF",Fakenham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.921794,0.762668,{'opening_hours': {}},,2429,NR21 9LF,Creake Abbey,Norfolk,https://www.english-heritage.org.uk/visit/places/creake-abbey/
", Watchet, Somerset TA23 0JP",Watchet,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.180516,-3.343421,{'opening_hours': {}},,2837,TA23 0JP,Daw&#39;s Castle,Somerset,https://www.english-heritage.org.uk/visit/places/daws-castle/
", Penrith, Cumbria CA10 2AB",Penrith,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.653167,-2.701969,{'opening_hours': {}},,3271,CA10 2AB,"Countess Pillar, Brougham",Cumbria,https://www.english-heritage.org.uk/visit/places/countess-pillar-brougham/
"Corchester Lane, Corbridge, Northumberland NE45 5NT",Corbridge,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.978458,-2.028564,{'opening_hours': {}},01434 632349,3600,NE45 5NT,Corbridge Roman Town - Hadrian&#39;s Wall,Northumberland,https://www.english-heritage.org.uk/visit/places/corbridge-roman-town-hadrians-wall/
"Priory Street, Colchester, Essex CO2 7EE",Colchester,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.886783,0.904365,{'opening_hours': {}},,2421,CO2 7EE,"Colchester, St Botolph&#39;s Priory",Essex,https://www.english-heritage.org.uk/visit/places/colchester-st-botolphs-priory/
"Craven Arms, Clun, Shropshire SY7 8JT",Clun,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.421165,-3.031401,{'opening_hours': {}},,2896,SY7 8JT,Clun Castle,Shropshire,https://www.english-heritage.org.uk/visit/places/clun-castle/
", Tresco, Isles of Scilly TR24 0QE",Tresco,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",49.961076,-6.348243,{'opening_hours': {}},,2876,TR24 0QE,Cromwell&#39;s Castle,Isles of Scilly,https://www.english-heritage.org.uk/visit/places/cromwells-castle/
"Clifton Village, Penrith, Cumbria CA10 2EA",Penrith,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.636242,-2.722863,{'opening_hours': {}},,3267,CA10 2EA,Clifton Hall,Cumbria,https://www.english-heritage.org.uk/visit/places/clifton-hall/
"Tower Street, York, North Yorkshire YO1 9SA",York,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.955856,-1.079992,{'opening_hours': {}},,3223,YO1 9SA,"Clifford&#39;s Tower, York",North Yorkshire,https://www.english-heritage.org.uk/visit/places/cliffords-tower-york/
"Abbey Road, Watchet, Somerset TA23 0PS",Watchet,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.155034,-3.362899,{'opening_hours': {}},01984 640377,3671,TA23 0PS,Cleeve Abbey,Somerset,https://www.english-heritage.org.uk/visit/places/cleeve-abbey/
"High Street, Christchurch, Dorset BH23 1AS",Christchurch,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.732989,-1.773761,{'opening_hours': {}},,3167,BH23 1AS,Christchurch Castle and Norman House,Dorset,https://www.english-heritage.org.uk/visit/places/christchurch-castle-and-norman-house/
"Cotman Fields, Norwich, Norfolk NR1 4AA",Norwich,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.633112,1.309725,{'opening_hours': {}},01603 213434,2425,NR1 4AA,"Cow Tower, Norwich",Norfolk,https://www.english-heritage.org.uk/visit/places/cow-tower-norwich/
"Burlington Lane, Chiswick, London W4 2RP",Chiswick,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.483279,-0.2587,{'opening_hours': {}}, 020 3141 3352,2769,W4 2RP,Chiswick House and Gardens,London,https://www.english-heritage.org.uk/visit/places/chiswick-house/
"Chisbury, Marlborough, Wiltshire SN8 3JA",Marlborough,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.390009,-1.597473,{'opening_hours': {}},,2864,SN8 3JA,Chisbury Chapel,Wiltshire,https://www.english-heritage.org.uk/visit/places/chisbury-chapel/
"Coombe Lane West, Kingston upon Thames, London KT2 7HG",Kingston upon Thames,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.41488,-0.2684,{'opening_hours': {}},,2473,KT2 7HG,Coombe Conduit,London,https://www.english-heritage.org.uk/visit/places/coombe-conduit/
"Cotswold Avenue, Cirencester, Gloucestershire GL7 1XW",Cirencester,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.710433,-1.971668,{'opening_hours': {}},,3552,GL7 1XW,Cirencester Amphitheatre,Gloucestershire,https://www.english-heritage.org.uk/visit/places/cirencester-amphitheatre/
"Castle Hill, Doncaster, South Yorkshire DN12 3BU",Doncaster,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.484041,-1.224306,{'opening_hours': {}},01709 863329,3263,DN12 3BU,Conisbrough Castle,South Yorkshire,https://www.english-heritage.org.uk/visit/places/conisbrough-castle/
"Chollerford, Hexham, Northumberland NE46 4EU (use postcode for directions)",Hexham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.027491,-2.137599,{'opening_hours': {}},01434 681379,3647,NE46 4EU (use postcode for directions),Chesters Roman Fort and Museum - Hadrian&#39;s Wall,Northumberland,https://www.english-heritage.org.uk/visit/places/chesters-roman-fort-and-museum-hadrians-wall/
"Chollerford, Hexham, Northumberland NE46 4EN",Hexham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.023857,-2.13471,{'opening_hours': {}},,2725,NE46 4EN,Chesters Bridge Abutment - Hadrian&#39;s Wall,Northumberland,https://www.english-heritage.org.uk/visit/places/chesters-bridge-abutment-hadrians-wall/
"Haltwhistle, Hexham, Northumberland NE49 9PJ",Hexham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.993878,-2.442093,{'opening_hours': {}},,2729,NE49 9PJ,Cawfields Roman Wall - Hadrian&#39;s Wall,Northumberland,https://www.english-heritage.org.uk/visit/places/cawfields-roman-wall-hadrians-wall/
"Newmill, Penzance, Cornwall TR20 8XA",Penzance,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.161585,-5.539743,{'opening_hours': {}},07470 115475,3667,TR20 8XA,Chysauster Ancient Village,Cornwall,https://www.english-heritage.org.uk/visit/places/chysauster-ancient-village/
"Castle Rising, King&#39;s Lynn, Norfolk PE31 6AH",King&#39;s Lynn,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.792755,0.4681,{'opening_hours': {}},01553 631330,2733,PE31 6AH,Castle Rising Castle,Norfolk,https://www.english-heritage.org.uk/visit/places/castle-rising-castle/
"Castle Acre, King&#39;s Lynn, Norfolk PE32 2XD",King&#39;s Lynn,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.700787,0.685722,{'opening_hours': {}},01760 755394,3414,PE32 2XD,Castle Acre: Castle Acre Priory,Norfolk,https://www.english-heritage.org.uk/visit/places/castle-acre-castle-acre-priory/
"Castle car park: Pye’s Lane, King’s Lynn, Norfolk PE32 2XB",King’s Lynn,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.702662,0.692324,{'opening_hours': {}},,3406,PE32 2XB,Castle Acre Castle and Bailey Gate,Norfolk,https://www.english-heritage.org.uk/visit/places/castle-acre-castle-and-bailey-gate/
"College Street, Higham Ferrers, Northamptonshire NN10 8DZ",Higham Ferrers,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.307163,-0.593366,{'opening_hours': {}},,2273,NN10 8DZ,Chichele College,Northamptonshire,https://www.english-heritage.org.uk/visit/places/chichele-college/
"Sancreed, Penzance, Cornwall TR20 8RB",Penzance,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.10337,-5.632158,{'opening_hours': {}},,3091,TR20 8RB,Carn Euny Ancient Village,Cornwall,https://www.english-heritage.org.uk/visit/places/carn-euny-ancient-village/
"Little St John Street, Chester, Cheshire CH1 1RE",Chester,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.187461,-2.89199,{'opening_hours': {}},,2928,CH1 1RE,Chester Roman Amphitheatre,Cheshire,https://www.english-heritage.org.uk/visit/places/chester-roman-amphitheatre/
"Dean&#39;s Yard, Westminster Abbey, London SW1P 3PA",Westminster Abbey,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.498145,-0.126635,{'opening_hours': {}},020 7222 5152,3099,SW1P 3PA,Chapter House and Pyx Chamber,London,https://www.english-heritage.org.uk/visit/places/chapter-house-and-pyx-chamber/
"Castle Lane, Keswick, Cumbria CA12 4RN",Keswick,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.604269,-3.0963,{'opening_hours': {}},,2617,CA12 4RN,Castlerigg Stone Circle,Cumbria,https://www.english-heritage.org.uk/visit/places/castlerigg-stone-circle/
"Condover, Shrewsbury, Shropshire SY5 7DD",Shrewsbury,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.651738,-2.711092,{'opening_hours': {}},,2453,SY5 7DD,Cantlop Bridge,Shropshire,https://www.english-heritage.org.uk/visit/places/cantlop-bridge/
"Grosvenor Street , Chester, Cheshire CH1 2DN",Chester,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.187866,-2.898054,{'opening_hours': {}},,2924,CH1 2DN,Chester Castle: Agricola Tower and Castle Walls,Cheshire,https://www.english-heritage.org.uk/visit/places/chester-castle-agricola-tower-and-castle-walls/
"Castle Way, Carlisle, Cumbria CA3 8UR",Carlisle,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.897588,-2.941205,{'opening_hours': {}},01228 591922,3251,CA3 8UR,Carlisle Castle,Cumbria,https://www.english-heritage.org.uk/visit/places/carlisle-castle/
"Byland, Coxwold, North Yorkshire YO61 4BD",Coxwold,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.202569,-1.159663,{'opening_hours': {}},,3199,YO61 4BD,Byland Abbey,North Yorkshire,https://www.english-heritage.org.uk/visit/places/byland-abbey/
"Off Top End Road, Staploe, Bedfordshire MK44 2LD",Staploe,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.231338,-0.361376,{'opening_hours': {}},,2220,MK44 2LD,Bushmead Priory,Bedfordshire,https://www.english-heritage.org.uk/visit/places/bushmead-priory/
"Castle Hill, Newport, Isle of Wight PO30 1XY",Newport,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.68583059,-1.3083321,{'opening_hours': {}},01983 522107,3454,PO30 1XY,Carisbrooke Castle,Isle of Wight,https://www.english-heritage.org.uk/visit/places/carisbrooke-castle/
"Humshaugh, Hexham, Northumberland NE46 4DB",Hexham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.035744,-2.220502,{'opening_hours': {}},,2677,NE46 4DB,Carrawburgh Roman Fort and Temple of Mithras - Hadrian&#39;s Wall,Northumberland,https://www.english-heritage.org.uk/visit/places/temple-of-mithras-carrawburgh-hadrians-wall/
"Abbey Gardens, Bury St Edmunds, Suffolk IP33 1LS",Bury St Edmunds,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.244592,0.721189,{'opening_hours': {}},01284 764667,2269,IP33 1LS,Bury St Edmunds Abbey,Suffolk,https://www.english-heritage.org.uk/visit/places/bury-st-edmunds-abbey/
"Burton Agnes, Driffield, East Yorkshire YO25 4ND",Driffield,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.052901,-0.313891,{'opening_hours': {}},,3450,YO25 4ND,Burton Agnes Manor House,East Yorkshire,https://www.english-heritage.org.uk/visit/places/burton-agnes-manor-house/
"off Harbour Road, Rye, East Sussex",Rye,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.933977,0.735188,{'opening_hours': {}},  0370 333 1181,2741,,Camber Castle,East Sussex,https://www.english-heritage.org.uk/visit/places/camber-castle/
"Jack Maynard Road, Southampton, Hampshire SO45 1BR",Southampton,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.818258,-1.307462,{'opening_hours': {}},"02380 892023; when castle is closed, please call 02380 892077",3000,SO45 1BR,Calshot Castle,Hampshire,https://www.english-heritage.org.uk/visit/places/calshot-castle/
"Chollerford, Hexham, Northumberland NE46 4EJ",Hexham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.021526,-2.123214,{'opening_hours': {}},,2485,NE46 4EJ,Brunton Turret - Hadrian&#39;s Wall,Northumberland,https://www.english-heritage.org.uk/visit/places/brunton-turret-hadrians-wall/
"Moor Lane , Penrith, Cumbria CA10 2AA",Penrith,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.65402,-2.715583,{'opening_hours': {}},01768 862488,2565,CA10 2AA,Brougham Castle,Cumbria,https://www.english-heritage.org.uk/visit/places/brougham-castle/
