address_full,city,country,brand,extras,lat,lon,day_opening_status,phone,ref,post_code,name,state,website
"Milford, near Stafford, Staffordshire, ST17 0UP",Staffordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.789294,-2.033064,PARTIALLY_OPEN,+441889880160,297,ST17 0UP,Shugborough Estate,,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/shugborough-estate
"Burnley Road, Padiham, near Burnley, Lancashire, BB12 8UA",Lancashire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.803799,-2.29093,PARTIALLY_OPEN,+441282771004,138,BB12 8UA,Gawthorpe Hall,,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/gawthorpe-hall
"Nimmings Wood car park, Hagley Wood Lane, near Romsley, Worcestershire, B62 0NL",Worcestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.424823,-2.092195,FULLY_OPEN,,5233,B62 0NL,Clent Hills,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/clent-hills
"Wembury Beach, Wembury, Devon, PL9 0HP",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.316836,-4.084386,FULLY_OPEN,+441548562344,246,PL9 0HP,Wembury,,https://www.nationaltrust.org.uk/visit/devon/wembury
"Longshaw, near Sheffield, Derbyshire",near Sheffield,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.316263,-1.600686,FULLY_OPEN,+441433631757,213,,"Longshaw, Burbage and the Eastern Moors",,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/longshaw-burbage-and-the-eastern-moors
"Smallhythe, Tenterden, Kent, TN30 7NG",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.0383,0.70182,CLOSED,+441580762334,302,TN30 7NG,Smallhythe Place,,https://www.nationaltrust.org.uk/visit/kent/smallhythe-place
"Chirk Castle, Chirk, Wrexham, LL14 5AF",Wrexham,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.935902,-3.08353,FULLY_OPEN,+441691777701,76,LL14 5AF,Chirk Castle and Garden,,https://www.nationaltrust.org.uk/visit/wales/chirk-castle
"National Trust Danbury Common, The Armoury, Penny Royal Road, Danbury, Essex, CM3 4ED",Essex,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.710061,0.576404,FULLY_OPEN,+441245227662,5326,CM3 4ED,Danbury Commons and Blakes Wood,,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/danbury-commons-and-blakes-wood
"The Old Fort, Box Hill Road, Tadworth, Surrey, KT20 7LB",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.248901,-0.3101,FULLY_OPEN,+441306885502,44,KT20 7LB,Box Hill,,https://www.nationaltrust.org.uk/visit/surrey/box-hill
"Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, HG3 4DW",North Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.081699,-1.67613,FULLY_OPEN,+441423780688,52,HG3 4DW,Brimham Rocks,,https://www.nationaltrust.org.uk/visit/yorkshire/brimham-rocks
"Near Bardon Mill, Hexham, Northumberland, NE47 6NN",Northumberland,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",55.013199,-2.32881,FULLY_OPEN,+441434344525,157,NE47 6NN,Hadrian's Wall and Housesteads Fort,,https://www.nationaltrust.org.uk/visit/north-east/hadrians-wall-and-housesteads-fort
"Jersey Road, Isleworth, Middlesex, TW7 4RB (sat nav TW7 4RD)",Middlesex,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.489498,-0.35289,PARTIALLY_OPEN,+442082325050,251,TW7 4RB,Osterley Park and House,,https://www.nationaltrust.org.uk/visit/london/osterley-park-and-house
"Black Down, Portesham, Dorset, DT2 9HY",Dorset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.686199,-2.54871,PARTIALLY_OPEN,+441297489481,167,DT2 9HY,Hardy Monument,,https://www.nationaltrust.org.uk/visit/dorset/hardy-monument
"Rangers office, Brownsham, Hartland nr Bideford, Devon, EX39 6AN",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.013201,-4.443378,FULLY_OPEN,+441237441976,5060,EX39 6AN,Bideford Bay and Hartland,,https://www.nationaltrust.org.uk/visit/devon/bideford-bay-and-hartland
"Kedleston Road, near Quarndon, Derby, Derbyshire, DE22 5JH",Derbyshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.9585,-1.53348,FULLY_OPEN,+441332842191,185,DE22 5JH,Kedleston Hall,,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/kedleston-hall
"Hinton Ampner, near Alresford, Hampshire, SO24 0LA",Hampshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.044591,-1.151521,FULLY_OPEN,+441962771305,175,SO24 0LA,Hinton Ampner,,https://www.nationaltrust.org.uk/visit/hampshire/hinton-ampner
"Rowallane Garden, Crossgar Road, Saintfield, County Down, BT24 7LH",County Down,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.447102,-5.82684,FULLY_OPEN,+442897510131,281,BT24 7LH,Rowallane Garden,,https://www.nationaltrust.org.uk/visit/northern-ireland/rowallane-garden
"North Brink, Wisbech, Cambridgeshire, PE13 1JR",Cambridgeshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.665487,0.154538,CLOSED,+441945583463,258,PE13 1JR,Peckover House and Garden,,https://www.nationaltrust.org.uk/visit/cambridgeshire/peckover-house-and-garden
"School Road, Hanbury, Droitwich Spa, Worcestershire, WR9 7EA",Worcestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.275398,-2.08633,FULLY_OPEN,+441527821214,160,WR9 7EA,Hanbury Hall,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/hanbury-hall
"Holy Island, Berwick-upon-Tweed, Northumberland, TD15 2SH",Northumberland,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",55.6698,-1.78756,FULLY_OPEN,+441289389244,202,TD15 2SH,Lindisfarne Castle,,https://www.nationaltrust.org.uk/visit/north-east/lindisfarne-castle
"Enniskillen, County Fermanagh, BT92 1DB",County Fermanagh,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.258301,-7.72989,PARTIALLY_OPEN,+442866348249,133,BT92 1DB,Florence Court,,https://www.nationaltrust.org.uk/visit/northern-ireland/florence-court
"Plympton, Plymouth, Devon, PL7 1UH",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.3815,-4.08548,FULLY_OPEN,+441752333500,289,PL7 1UH,Saltram,,https://www.nationaltrust.org.uk/visit/devon/saltram
"Sleaford Road, Tattershall, Lincolnshire, LN4 4LR",Lincolnshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.101002,-0.19063,FULLY_OPEN,+441526342543,326,LN4 4LR,Tattershall Castle,,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/tattershall-castle
"Ralph Allen Drive, Bath, Somerset, BA2 5AH",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.3658513,-2.3457476,FULLY_OPEN,+441225833977,270,BA2 5AH,Prior Park Landscape Garden,,https://www.nationaltrust.org.uk/visit/bath-bristol/prior-park-landscape-garden
"44 Causeway Road, Bushmills, County Antrim, BT57 8SU",County Antrim,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",55.240807,-6.511572,FULLY_OPEN,+442820731855,141,BT57 8SU,Giant's Causeway,,https://www.nationaltrust.org.uk/visit/northern-ireland/giants-causeway
"Ham Street, Ham, Richmond, Surrey, TW10 7RS",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.443199,-0.31505,FULLY_OPEN,+442089401950,159,TW10 7RS,Ham House and Garden,,https://www.nationaltrust.org.uk/visit/london/ham-house-and-garden
"Temple Sowerby, near Penrith, Cumbria, CA10 1SP",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.646301,-2.59228,PARTIALLY_OPEN,+441768361893,5,CA10 1SP,Acorn Bank,,https://www.nationaltrust.org.uk/visit/lake-district/acorn-bank
"Aberdulais, Neath, Neath Port Talbot, SA10 8EU",Neath Port Talbot,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.680698,-3.77791,CLOSED,+441639636674,3,SA10 8EU,Aberdulais,,https://www.nationaltrust.org.uk/visit/wales/aberdulais
"Coniston Pier, Lake Road, Coniston, Cumbria, LA21 8AN",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.363899,-3.06483,FULLY_OPEN,+443442491895,146,LA21 8AN,Historic Steam Yacht Gondola,,https://www.nationaltrust.org.uk/visit/lake-district/steam-yacht-gondola
"Biddenden Road, near Cranbrook, Kent, TN17 2AB",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.11576,0.58287,FULLY_OPEN,+441580710700,299,TN17 2AB,Sissinghurst Castle Garden,,https://www.nationaltrust.org.uk/visit/kent/sissinghurst-castle-garden
"Hidcote Bartrim, near Chipping Campden, Gloucestershire, GL55 6LR",Gloucestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.084,-1.74364,FULLY_OPEN,+441386438333,172,GL55 6LR,Hidcote,,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/hidcote
"Doe Lea, Chesterfield, Derbyshire, S44 5QJ",Derbyshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.167801,-1.30813,FULLY_OPEN,+441246850430,161,S44 5QJ,Hardwick,,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/hardwick
"27 Tadcaster Road, York, North Yorkshire, YO24 1GG",North Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.940102,-1.10261,CLOSED,,2361,YO24 1GG,Goddards,,https://www.nationaltrust.org.uk/visit/yorkshire/goddards
"near Bovey Tracey, Devon, TQ13 9JQ",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.594692,-3.689277,FULLY_OPEN,+441626834748,5116,TQ13 9JQ,Parke,,https://www.nationaltrust.org.uk/visit/devon/parke
"Tredegar House, Pencarn Way, Newport, NP10 8YW",Newport,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.561601,-3.028106,PARTIALLY_OPEN,+441633811661,4524,NP10 8YW,Tredegar House,,https://www.nationaltrust.org.uk/visit/wales/tredegar-house
"Bradford Road, Riddlesden, Keighley, West Yorkshire, BD20 5EL",West Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.873199,-1.87589,FULLY_OPEN,+441535607075,120,BD20 5EL,East Riddlesden Hall,,https://www.nationaltrust.org.uk/visit/yorkshire/east-riddlesden-hall
"Wightwick Bank, Wolverhampton, West Midlands, WV6 8EE  Use SAT NAV WV6 8BN",West Midlands,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.58214,-2.195,FULLY_OPEN,+441902761400,371,WV6 8EE,Wightwick Manor and Gardens,,https://www.nationaltrust.org.uk/visit/birmingham-west-midlands/wightwick-manor-and-gardens
"Thurlestone, near Kingsbridge, Devon, TQ7 3JY",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.259597,-3.857038,FULLY_OPEN,+441548562344,794,TQ7 3JY,South Milton Sands,,https://www.nationaltrust.org.uk/visit/devon/south-milton-sands
"55-63 Hurst Street/50-54 Inge Street, Birmingham, West Midlands, B5 4TE",West Midlands,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.473999,-1.8963,FULLY_OPEN,,2506,B5 4TE,Birmingham Back to Backs,,https://www.nationaltrust.org.uk/visit/birmingham-west-midlands/birmingham-back-to-backs
"Atcham, Shrewsbury, Shropshire, SY4 4TP",Shropshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.685842,-2.671193,FULLY_OPEN,+441743708170,18,SY4 4TP,Attingham Park,,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/attingham-park
"Staunton Harold Estate, Ashby-de-la-Zouch, Leicestershire, LE65 1RW",Leicestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.783401,-1.43658,CLOSED,+441332863822,312,LE65 1RW,Staunton Harold Church,,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/staunton-harold-church
"The Weir Garden, Swainshill, Hereford, Herefordshire, HR4 7QF",Herefordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.072899,-2.82203,FULLY_OPEN,+441981590509,356,HR4 7QF,The Weir Garden,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/the-weir-garden
"Moneybury Hill, Ringshall, Near Berkhamsted, Hertfordshire, HP4 1LT",Hertfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.805599,-0.58542,FULLY_OPEN,+441442851227,17,HP4 1LT,Ashridge Estate,,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/ashridge-estate
"Yarpole, near Leominster, Herefordshire, HR6 9PW",Herefordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.284199,-2.79835,FULLY_OPEN,+441568780246,99,HR6 9PW,Croft Castle and Parkland,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/croft-castle-and-parkland
"near Leominster, Herefordshire, HR6 0DW",Herefordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.269501,-2.71427,FULLY_OPEN,+441568615721,31,HR6 0DW,Berrington Hall,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/berrington-hall
"Brockhampton Estate, Bringsty, near Bromyard, Herefordshire, WR6 5TB",Herefordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.1991,-2.4569,FULLY_OPEN,+441885483363,55,WR6 5TB,Brockhampton,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/brockhampton
"Wimborne Minster, Dorset, BH21 4EA",Dorset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.81696,-2.030503,FULLY_OPEN,+441202883402,191,BH21 4EA,Kingston Lacy,,https://www.nationaltrust.org.uk/visit/dorset/kingston-lacy
"Eastbury Square, Barking, Essex, IG11 9SN",Essex,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.534894,0.099462,CLOSED,+442082272942,121,IG11 9SN,Eastbury Manor House,,https://www.nationaltrust.org.uk/visit/london/eastbury-manor-house
"Middle Claydon, near Buckingham, Buckinghamshire, MK18 2EY",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.924599,-0.95617,CLOSED,+441296730349,81,MK18 2EY,Claydon,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/claydon-house
"Huntercombe, near Henley-on-Thames, Oxfordshire, RG9 5RY",Oxfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.585772,-1.02099,CLOSED,+441491641224,4521,RG9 5RY,Nuffield Place,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/nuffield-place
