addr_full,city,country,brand,extra,lat,lon,name,opening_hours,Phone,postcode,ref,state,website
BAS. KONSTANTINOY 77,KORINOS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.314955,22.587786,Masouti KORINOS,{'opening_hours': {}},2351041373,,235,PIERIA,https://www.masoutis.gr/stores
LIVITHRON,LEPTOKARIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.060739,22.566043,Masouti LEPTOKARIA,{'opening_hours': {}},2352033336,,237,PIERIA,https://www.masoutis.gr/stores
"74, MEG. ALEXANDROU st.",KATERINH,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.271443,22.501492,Masouti KATERINH,{'opening_hours': {}},2351039656,,161,PIERIA,https://www.masoutis.gr/stores
PERDIKA 8,KATERINH,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.271174,22.511567,Masouti KATERINH,{'opening_hours': {}},2351074955,,233,PIERIA,https://www.masoutis.gr/stores
TSALDARI & NIKA,KATERINH,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.272775,22.511014,Masouti KATERINH,{'opening_hours': {}},2351076505 ,,166,PIERIA,https://www.masoutis.gr/stores
YPSILANTOY 3,KATERINH,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.273518,22.507868,Masouti KATERINH,{'opening_hours': {}},2351046275,,232,PIERIA,https://www.masoutis.gr/stores
XATZOGLOY 2,KATERINH,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'GRAND', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.267502,22.522972,Masouti KATERINH,{'opening_hours': {}},2351023056,,234,PIERIA,https://www.masoutis.gr/stores
26o KM ETHNIKIS ODOY PREBEZIS - IOANNINON,PREBEZA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.161269,20.753876,Masouti PREBEZA,{'opening_hours': {}},2682031804,,315,PREVEZA,https://www.masoutis.gr/stores
KARYOTAKI 15 & L. EIRINIS,PREBEZA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.955171,20.752951,Masouti PREBEZA,{'opening_hours': {}},2682025804,,228,PREVEZA,https://www.masoutis.gr/stores
L.IOANNINON 199A,PREBEZA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'GRAND', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.971548,20.748064,Masouti PREBEZA,{'opening_hours': {}},2682089418,,229,PREVEZA,https://www.masoutis.gr/stores
"40, DIMOKRATIAS st.",KOMOTINI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.119323,25.410429,Masouti KOMOTINI,{'opening_hours': {}},2531024177,,552,RODOPI,https://www.masoutis.gr/stores
"21, DIMOKRITOU Av.",KOMOTINI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.118812,25.398558,Masouti KOMOTINI,{'opening_hours': {}},2531072878,,555,RODOPI,https://www.masoutis.gr/stores
"30, ETHNIKIS ANTISTASEOS Av.",KOMOTINI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'CASH & CARRY', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.127042,25.388766,Masouti KOMOTINI,{'opening_hours': {}},2531073321,,557,RODOPI,https://www.masoutis.gr/stores
ST. KOYMPARI 12 & XR. TSOYNTA O.T.280,KOMOTINI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.113504,25.402818,Masouti KOMOTINI,{'opening_hours': {}},2531034041,,556,RODOPI,https://www.masoutis.gr/stores
2o KM EP. OD. SERRON-NIGRITAS,SERRES,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'CASH & CARRY', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.067375,23.540776,Masouti SERRES,{'opening_hours': {}},2321085950,,196,SERRES,https://www.masoutis.gr/stores
4th km of SIDIROKASTRO-PROMAHONAS (WHOLESALE),SERRES,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'CASH & CARRY', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.268147,23.344468,Masouti SERRES,{'opening_hours': {}},2323025396,,195,SERRES,https://www.masoutis.gr/stores
VENIZELOU 123,SERRES,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.086780,23.538933,Masouti SERRES,{'opening_hours': {}},2321085660,,491,SERRES,https://www.masoutis.gr/stores
"31, MAKEDONOMAHON st.",SERRES,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.0824627,23.5507983,Masouti SERRES,{'opening_hours': {}},2321038267,,490,SERRES,https://www.masoutis.gr/stores
"50, MERARHIAS st.",SERRES,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.086335,23.546044,Masouti SERRES,{'opening_hours': {}},2321056408,,489,SERRES,https://www.masoutis.gr/stores
P. KOSTOPOULOU st.,SERRES,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.088680,23.549682,Masouti SERRES,{'opening_hours': {}},2321058662,,191,SERRES,https://www.masoutis.gr/stores
"TROADOS & 4, EMM. MIAOULI st.",SERRES,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",41.089388,23.544450,Masouti SERRES,{'opening_hours': {}},2321051661,,192,SERRES,https://www.masoutis.gr/stores
B. TSITSANI & ABEROF,TRIKALA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.5547535,21.7725304,Masouti TRIKALA,{'opening_hours': {}},2431026087,,215,TRIKALA,https://www.masoutis.gr/stores
"2, DELIGIORGI & ZIAKA st.",TRIKALA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.55318519,21.76447928,Masouti TRIKALA,{'opening_hours': {}},2431063111,,207,TRIKALA,https://www.masoutis.gr/stores
ELEYTHERIAS & METEORON st.,TRIKALA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.547802,21.763289,Masouti TRIKALA,{'opening_hours': {}},2431074290,,208,TRIKALA,https://www.masoutis.gr/stores
15th KONDYLI & TIOYSON str,TRIKALA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.55766243,21.76835239,Masouti TRIKALA,{'opening_hours': {}},2431078520 ,,205,TRIKALA,https://www.masoutis.gr/stores
"73, KONDILI st.",TRIKALA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.56307195,21.77078515,Masouti TRIKALA,{'opening_hours': {}},2431077877,,209,TRIKALA,https://www.masoutis.gr/stores
ΛΑΜΙΑ - KYPROY 11,LAMIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.893771,22.433796,Masouti LAMIA,{'opening_hours': {}},2231020230,,342,FTHIOTIDA,https://www.masoutis.gr/stores
ΛΑΜΙΑ,LAMIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.899472,22.436133,Masouti LAMIA,{'opening_hours': {}},2231024442,,340,FTHIOTIDA,https://www.masoutis.gr/stores
IPSILANTOU 75,LAMIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.9076748,22.4292895,Masouti LAMIA,{'opening_hours': {}},2231046201,,341,FTHIOTIDA,https://www.masoutis.gr/stores
EL. VENIZELOU & IOAN. ARTI,FLORINA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.782879,21.413664,Masouti FLORINA,{'opening_hours': {}},2385044046 ,,353,FLORINA,https://www.masoutis.gr/stores
6th KOZANIS & 9th GREBENON str,FLORINA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.781873,21.404997,Masouti FLORINA,{'opening_hours': {}},2385028468,,354,FLORINA,https://www.masoutis.gr/stores
1st km MOUDANION - POTIDAIAS rd (WHOLESALE),MOUDANIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'CASH & CARRY', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.23742,23.30127,Masouti MOUDANIA,{'opening_hours': {}},2373025136,,147,XALKIDIKI,https://www.masoutis.gr/stores
1st km of MOUDANIA-POTIDEA rd,MOUDANIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'GRAND', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.23741,23.30231,Masouti MOUDANIA,{'opening_hours': {}},2373025940,,146,XALKIDIKI,https://www.masoutis.gr/stores
1st km IERISSOS - GOMATI,IEROSSOS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.39441,23.87362,Masouti IEROSSOS,{'opening_hours': {}},2377021150,,149,XALKIDIKI,https://www.masoutis.gr/stores
2nd TURN MARMARA (SHOPPING MALL),MARMARAS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.08766,23.80300,Masouti MARMARAS,{'opening_hours': {}},2375071300 ,,183,XALKIDIKI,https://www.masoutis.gr/stores
4th km of KASSANDRIA - FOURKA,SIVIRI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.03942,23.36881,Masouti SIVIRI,{'opening_hours': {}},2374025044 ,,160,XALKIDIKI,https://www.masoutis.gr/stores
"1, G. PAPANDREOU st.",KALLIKRATEIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.30988,23.06688,Masouti KALLIKRATEIA,{'opening_hours': {}},2399048855,,279,XALKIDIKI,https://www.masoutis.gr/stores
GEORGIOU KIPARISSI,NEA PLAGIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.269449,23.204752,Masouti NEA PLAGIA,{'opening_hours': {}},2373033193,,393,XALKIDIKI,https://www.masoutis.gr/stores
PROVINCIAL ROAD KALLITHEA-KASSANDREIA,KASSANDREIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.050889,23.408923,Masouti KASSANDREIA,{'opening_hours': {}},2374025698,,389,XALKIDIKI,https://www.masoutis.gr/stores
KALLITHEA,KALLITHEA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.07830,23.44583,Masouti KALLITHEA,{'opening_hours': {}},2374025370,,152,XALKIDIKI,https://www.masoutis.gr/stores
KALLIKRATEIA,KALLIKRATEIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.32037,23.06560,Masouti KALLIKRATEIA,{'opening_hours': {}},2399021523,,151,XALKIDIKI,https://www.masoutis.gr/stores
LEOF. ELEFTHERIAS,MOUDANIA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.24321,23.28039,Masouti MOUDANIA,{'opening_hours': {}},2373026186,,153,XALKIDIKI,https://www.masoutis.gr/stores
NIKITI,NIKITI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.21802,23.67541,Masouti NIKITI,{'opening_hours': {}},2375023724,,158,XALKIDIKI,https://www.masoutis.gr/stores
NOSOKOMIO OT97,POLIGIROS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.383112,23.445396,Masouti POLIGIROS,{'opening_hours': {}},2371021280,,386,XALKIDIKI,https://www.masoutis.gr/stores
PEFKOHORI,PEYKOXORI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.99000,23.60852,Masouti PEYKOXORI,{'opening_hours': {}},2374062211,,148,XALKIDIKI,https://www.masoutis.gr/stores
TRIKOUPI & MAKEDONIAS,POLIGIROS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.38009,23.44360,Masouti POLIGIROS,{'opening_hours': {}},2371024978,,157,XALKIDIKI,https://www.masoutis.gr/stores
FOURKA,FOURKA,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.997096772156894,23.385145416728403,Masouti FOURKA,{'opening_hours': {}},2374020480,,282,XALKIDIKI,https://www.masoutis.gr/stores
HANIOTI,XANIOTI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",39.99707,23.57561,Masouti XANIOTI,{'opening_hours': {}},2374063280,,154,XALKIDIKI,https://www.masoutis.gr/stores
ΨΑΚΟΥΔΙΑ,XALKIDIKI,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",40.26012,23.50970,Masouti XALKIDIKI,{'opening_hours': {}},2371054202,,318,XALKIDIKI,https://www.masoutis.gr/stores
ΧΙΟΣ,XIOS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.383692,26.134259,Masouti XIOS,{'opening_hours': {}},2271043000,,334,XIOU,https://www.masoutis.gr/stores
ΧΙΟΣ,XIOS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.363667,26.135191,Masouti XIOS,{'opening_hours': {}},2271025594,,335,XIOU,https://www.masoutis.gr/stores
KONSTANTINOU MONOMAXOU 1,XIOS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.373488,26.132542,Masouti XIOS,{'opening_hours': {}},2271025762,,582,XIOU,https://www.masoutis.gr/stores
LEOFOROS AGIOY MINA 146,XIOS,Greece,Masouti,"{'brand': 'Masouti', 'fascia': 'SUPER MARKET', 'category': 'Retail', 'edit_date': '20250526', 'lat_lon_source': 'Third Party'}",38.314744,26.122512,Masouti XIOS,{'opening_hours': {}},2271032881,,581,XIOU,https://www.masoutis.gr/stores
